mpn,manufacturer,"product name","product  description ",price,stock,"stock description ","product url","image url",category,"shipping rate "
RAPH6060_W,Rapoo,"Rapoo H6060 Bluetooth 2.1 Headset with Mic White","Touch controlControl the volume and music selection with just one single touch of a button.16 Hours continuous play16 Hours uninterrupted enjoyment after only 3 hours charging. The integrated lithium battery can also be recharged when you are using the headset.Bluetooth wireless audio transmissionBluetooth 2.1 with EDR supports high-quality, wireless stereo audio transmission with a range of up to 10 meters.",40.00,Yes,New,http://www.wireless1.com.au/audio/audio/rapoo-h6060-bluetooth-2-1-headset-with-mic-white,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h6060_wht_1_.jpg,Headphones,
RAPH3070_GRY,Rapoo,"Rapoo H3070 Wireless Headphone 3.5mm Audio Grey","Reliable 2.4G wireless connection up to 8 meters. You are free to enjoy high-quality, stereo audio.3.5mm jack and PC USB dual input mode3.5mm jack and USB dual input mode let your headphone can fit almost all audio sources like phones mp3 or PC etc.Built-in MicrophoneThe hidden omni-directional microphone automatically picks up your voice with remarkable clarity.(works in USB mode only).Built-in rechargeable lithium batteryRecharge by using the universal mini-USB cable&mdash;even while you&rsquo;re still playing; 2-hour charging 6-hour enjoyment.Excellent voice-calling qualityThe hidden omni-directional microphone will automatically pick up your voice with remarkable clarity.Wired and wireless modesThe device also works in wired mode by connecting the 3.5mm to USB audio cable. Useful when you run out of power. An empty battery will never stop you now.Features&bull;&nbsp; Reliable 2.4GHz wireless connection provides up to 8 meters working range&bull;&nbsp; With microphone (works in USB mode only)&bull;&nbsp; Volume control function&nbsp;&bull;&nbsp; Frequency response: 20~20KHz&bull;&nbsp; Working voltage: 3.7V&bull;&nbsp; Current: 50mA&bull;&nbsp; Carrier frequency: 2404~2476MHz&bull;&nbsp; Built-in 350mAh rechargeable battery&bull;&nbsp; Charging time: ~ 2 hours&bull;&nbsp; Working time: ~ 6 hours&bull;&nbsp; Compatible with PC, laptop &amp; cell phone etc.",45.00,Yes,New,http://www.wireless1.com.au/audio/audio/rapoo-h3070-wireless-headphone-3-5mm-audio-grey,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h3070_gry_2_.jpg,Headphones,
RAPH3050_BLK,Rapoo,"Rapoo H3050 Fashion Wireless USB Headset Black","Wire/Wireless Dual Working ModeThe device can work in wired mode by audio-USB connection when you run out of battery. Never again be interrupted by empty batteriesBulit-in MicrophoneThe hidden moni-directional microphone automatically picks up your voice with remarkable clarityBuilt-in Rechargeable Lithium BatteryRecharge by using the universal mini-USB calbe- even while you're still playing.&nbsp;2.5GHz Wireless TechnologyThe Rappo H3050 provides reliable wireless connection with it's 2.4GHz wireless technology. Allows up to an operating range of up to 10 meters",34.90,Yes,New,http://www.wireless1.com.au/accessories/desktop-accessories/headsets/rapoo-h3050-fashion-wireless-usb-headset-black,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h3050_blk_1_.jpg,Headsets,
RAPE6300W,Rapoo,"Rapoo E6300 Bluetooth Ultra-slim Keyboard White","IF Design Award WinnerThis ultra-slim keyboard is&nbsp;awarded the&nbsp;IF Award,&nbsp;one of three&nbsp;major&nbsp;international awards for&nbsp;industrial design.&nbsp;&nbsp;Specially designed for iPadiPad hotkeys,easy access to what you want. (Note:Except iPad hotkeys,the keyboard supports Mac or the PCs with Bluetooth function)&nbsp;5.6mm ultra-thinThe slim body is of brushed metal material, with X-key technology used. It is only 5.6mm at the thinnest.&nbsp;Bluetooth 3.0 technologyNo wire, no receiver, you can get up to 10 meters transmission distance with bluetooth technology",34.00,Yes,New,http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/rapoo-e6300-bluetooth-ultra-slim-keyboard-white,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_e6300w_2_.jpg,Keyboards,
RAPE6300B,Rapoo,"Rapoo E6300 Bluetooth Ultra-slim Keyboard Black","IF Design Award WinnerThis ultra-slim keyboard is&nbsp;awarded the&nbsp;IF Award,&nbsp;one of three&nbsp;major&nbsp;international awards for&nbsp;industrial design.&nbsp;&nbsp;Specially designed for iPadiPad hotkeys,easy access to what you want. (Note:Except iPad hotkeys,the keyboard supports Mac or the PCs with Bluetooth function)&nbsp;5.6mm ultra-thinThe slim body is of brushed metal material, with X-key technology used. It is only 5.6mm at the thinnest.&nbsp;Bluetooth 3.0 technologyNo wire, no receiver, you can get up to 10 meters transmission distance with bluetooth technology",34.00,Yes,New,http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/rapoo-e6300-bluetooth-ultra-slim-keyboard-black,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_e6300b_2_.jpg,Keyboards,
RAP9060,Rapoo,"Rapoo 9060 2.4G Wireless Mouse Block Metal","Reliable 2.4GHz wireless connectionReliable 2.4GHz wireless connection with up to 10m working range.Long battery lifeWith Rapoo's latest energy saving technology and power switch, can your keyboard for up to 24 months and the mouse for 18 months without power interruptionMedia control&nbsp;fn key gives you quick access to media player, homepage, volume adjustment and etc.",39.00,Yes,New,http://www.wireless1.com.au/accessories/desktop-accessories/mice/rapoo-9060-2-4g-wireless-mouse-block-metal,http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_6060_1_.jpg,"Mice &amp; Mouse Mats",
ASUVS247HV,Asus,"Asus VS247HV 23.6 inch 5MS HDMI DVI VGA FHD LED Monitor [ Monitor ]","Superior Image Quality Meets Classic Elegant DesignDelicate touches make a monitor truly great, VS247HV Full HD LED monitor, with 50,000,000:1 high contrast ratio and HDMI interface, is optimized for the finest image and color quality. This approach extends to the sturdy stand and slim profile without compromising style in ensuring stability and durability.Superior image quality meets classic elegant designDelicate touches make a monitor truly great, VS247HV Full HD LED monitor, with 50,000,000:1 high contrast ratio and HDMI interface, is optimized for the finest image and color quality. This approach extends to the sturdy stand and slim profile without compromising style in ensuring stability and durability.True-to-life Pictures Powered by LED50,000,000:1 ASUS Smart Contrast RatioDynamically enhances the display&rsquo;s contrast by adjusting the luminance&nbsp;of the backlight to achieve the darkest black and brightest white &ndash; delivering lifelike images.Full HD with HDMIEnter a spectacular world of colors with Full HD 1080p (1920x1080) support and HDMI port.Aspect Control functionAspect Control function allows users to select a preferred display mode among Full and 4:3 for true-to-life gaming or movie watching without any data loss or image distortion.Splendid&trade; Video Intelligence TechnologyThe exclusive Splendid Video Intelligence Technology optimizes video performance and image fidelity by enhancing color, brightness, contrast, and sharpness. 6 preset video modes (Scenery, Theater, Game, Night View, sRGB and Standard) can be selected via a hotkey.",190.00,Yes,New,http://www.wireless1.com.au/accessories/monitors/asus-vs247hv-23-6-inch-5ms-hdmi-fhd-led-monitor,http://www.wireless1.com.au/media/catalog/product/a/s/asus_vs247hv_3_.jpg,"Under 24"" Displays",
AOCE2260SWDN,AOC,"Aoc E2260SWDN 21.5 5MS Full HD LED Monitor","Ultra Low Power ConsumptionThe LED backlight panel requires 50% less energy than typical 4CCFL monitorsLED Panel: Hg FreeMercury (Hg) is poisonous, producing toxic environment waste.&nbsp;Unlike the CCFL backlight in traditional monitors, the LED&nbsp;backlight panel contains no HgScreen+ Software.The bundled Screen+ software splitis the PC workspace into&nbsp;four self-contatined panes to group application windows for&nbsp;easier viewing. Screen+ also supports multiple monitors.Dynamic Contrast Ratio (DCR)Ultra-high Dynamic Contrast Ratio of 20,000,000:1 displays darker images&nbsp;with more depth and detail.Eco ModeHotkey adjustment of display settings suit 5 different viewing styles: Text, Internet, game, Movie and Sport.e-SaverSoftware enables user to set the low power configuration of monitor when PC&nbsp;is in screen Saver, On, Off, Sleep. User can choose the time to turn monitor off&nbsp;to save power consumptioni-MenuIncluded PC software allows the user to change the OSD settings using their&nbsp;mouse.Off TimerTo save power, a timer can be set to automatically turn off the monitor after a userdefined interval.Hair-Line TextureBrushed surface texture provides a luxury look and feel.",135.00,Yes,New,http://www.wireless1.com.au/accessories/monitors/aoc-e2260swdn-21-5-5ms-full-hd-led-monitor,http://www.wireless1.com.au/media/catalog/product/a/o/aoc_e2260swdn_1_.jpg,"Under 24"" Displays",
NETR8000-100AUS,Netgear,"NETGEAR R8000 Nighthawk X6 AC3200 Tri-Band Gigabit Wireless Router","Tri-Band WiFiTri-Band WiFi with Smart Connect changes the game for today&rsquo;s home WiFi networks. With one 2.4GHz band and two 5GHz WiFi bands to work with, the X6 has the capacity, flexibility, and intelligence to assign each device to the WiFi band where it can connect at its maximum possible speed. The result is that faster devices can connect and perform unhindered by slower or older devices&mdash;meaning ALL devices load, stream, and game at their maximum speed.More WiFi Range for More DevicesKeep your mobile device connected throughout your home with powerful amplifiers and 6 high performance external antennas. Roam freely and enjoy strong WiFi coverage and performance anywhere in your home. The 6 antennas deliver the breakthrough X6 Tri-Band WiFi and &nbsp;Beamforming+ focuses WiFi signals creating stronger and more reliable connections for all to enjoy.ReadyShare&reg;&nbsp;USB &mdash; Ready to Store and ShareReadySHARE&reg;&nbsp;USB opens up a powerful set of convenient features like USB storage access and streaming media. With the available USB 3.0 and USB 2.0 ports on the X6 you can connect the USB storage you already own and enjoy high-speed access via WiFi.&nbsp;And for your endless entertainment, ReadySHARE&reg;&nbsp;USB lets you play, view, listen to, and share your videos, photos, and music on connected TVs, game consoles, or media players.Safeguard your Files with No Worry BackupsFREE ReadyShare Vault PC software it there for you to schedule automatic hassle-free backups to safeguard precious photos and files from any PC directly to the connected USB storage. ReadyShare Vault is FREE to download and use with your Nighthawk X6.Better ProcessorsWhat could you do with more speed? More power? With a 1GHz dual core processor and three offload processors, the Nighthawk X6 delivers faster WiFi speed, faster wired speed, faster USB access speed, and faster WAN-to-LAN speeds meaning faster overall network speeds than ever before. So go ahead and put this network to the test in your home.",349.00,Yes,New,http://www.wireless1.com.au/networking/networking-products/netgear-r8000-nighthawk-x6-ac3200-tri-band-gigabit-wireless-router,http://www.wireless1.com.au/media/catalog/product/r/8/r8000_front5_transparent.png,"Modem Routers",
CRET6300,Creative,"Creative Inspire T6300 Speaker System 5.1 Channel","2.1 Speaker SystemWith its stylish design and quality performance, this 2.1 speaker system is the perfect audio choice for a step up from ordinary entertainment.DESKTOP SPEAKER SYSTEM IDEAL FOR MP3 MUSICWith its stylish design and quality performance, the Creative Inspire T3130 is the perfect choice when you want to take a step up from ordinary speakers.This 2.1 speaker system features the Creative Image Focusing Plate (IFP) design which improves sonic directivity and imaging while preserving tonal accuracy. You can also fine-tune your audio preferences by accessing the wired remote control and bass control easily on the subwoofer. Conveniently connect these sleek speakers to your PC, notebook or MP3 player, and experience great audio immediately! For everyday music listening at an amazing value, the Inspire T3130 is your ideal companion.Creative Image Focusing Plate designThe system's Creative IFP design&nbsp;features a flare surrounding the satellite driver to improve sonic directivity and imaging to the listening area, giving music more focus while preserving tonal accuracy.Powerful subwooferFeel clean, explosive bass from the subwoofer, thanks to its large flared port tube design. You can even set your desired bass level simply by adjusting the conveniently located knob.Wired remote controlEnjoy the convenience of powering on/off the speaker system and adjusting its volume with the included wired remote. Place it within convenient reach on your desktop!Magnetically-shielded speakersPlace these magnetically-shielded speakers anywhere you want, even near notebooks or LCD/CRT monitors, as they wouldn't cause any image distortion or interference. Their small footprint also optimizes space on your desktop, reducing unnecessary clutter.Creative Warranty1-year limited hardware warranty",73.00,Yes,New,http://www.wireless1.com.au/audio/audio/creative-inspire-t6300-speaker-system-5-1-gaming,http://www.wireless1.com.au/media/catalog/product/t/6/t6300.jpg,Speakers,
KINSMS200S360G,Kingston,"Kingston SSDNow mS200 60GB mSATA SSD ( SMS200S3/60G )","Day-to-Day PerformanceKingston's SSDNow mS200 mSATA solid-state drive offers a cost-effective&nbsp; performance boost with a dual-drive option that allows room for adding&nbsp; high-capacity storage. Ideal for system builders, OEMs and enthusiasts, the&nbsp; mS200's ruggedly-cool, miniscule form factor is eight times smaller than a&nbsp; traditonal 2.5-inch hard drive, making it perfect for notebooks tablets and&nbsp; Ultrabooks. ms200 has a caseless, PCB-only design with no moving parts and is&nbsp; backed by a three-year warranty, free technical support and legendary Kingston&nbsp; reliabilityFeaturesmSata interface - fully compliant with industry standard, easy to fit, guaranteed to workNAND Flash memory based = shock resistant with low power consumptionSupports Intel's SRT - combines capacity advantage of HDD with performance improvements of SSD in dual-storage configurationSupports S.M.A.R.T - monitors the status ofyour driveSupports TRIM - maintains maximum performance on compatible operating systemsGuaranteed - three year warranty, free technical support",74.80,Yes,New,http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-60gb-ssdnow-msata-6gbps-sms200s360g,http://www.wireless1.com.au/media/catalog/product/s/m/sms200s360g_1_.jpg,"Internal Hard Drives",
KINSH103S3120G,Kingston,"Kingston HyperX 3K 120GB 2.5"" SATA III SSD ( SH103S3/120G )","Budget-minded gamers and enthusiasts will benefit from the lower price of Kingston's new HyperX 3K SSD. This solid-state drive combines premium 3000 program-erase cycle NAND with the second-generation SandForce controller. Its lower price means more users can experience ultra-responsive gaming, multitasking and multimedia computing power. 3K loads games and applications faster, increases frames per second (FPS) for an improved gaming experience and allows for quick transfers and edits of large media files. HyperX 3K provides high-speed SATA Rev. 3.0 (6Gb/s) performance and blazing fast random and sequential read/write speeds. SandForce DuraClass&trade; technology provides the latest data integrity protection for ultimate endurance over the entire life of the drive. The new USB 3.0 external enclosure offers transfer speeds of up to 10 times faster when upgrading to an SSD. HyperX 3K SSD comes in a sleek, black and aluminium case design, accentuating the look of any power user's system. For added peace of mind, HyperX 3K SSD is backed by a three-year warranty and legendary Kingston reliability.FeaturesSandForce controller technologyHigh-speed SATA Rev 3.0 (6Gb/s) transfer speedsAdvanced Wear-Leveling TechnologyUser-Configurable Over Provisioning4Performance&nbsp;&mdash; incredible speeds for enhanced productivityReliable&nbsp;&mdash; much less likely to fail than a standard hard driveShock-Proof&nbsp;&mdash; dropping your notebook no longer means losing your dataCool &amp; Quiet&nbsp;&mdash; runs silent and with no moving mechanical parts to generate heatInnovative&nbsp;&mdash; uses NAND Flash memory componentsSupports TRIM3&nbsp;&mdash; enhances device wear leveling by eliminating merge operation for all deleted data blocksSupports S.M.A.R.T.&nbsp;(Self-Monitoring, Analysis and Reporting Technology)Guaranteed&nbsp;&mdash; three-year warranty, free technical support and legendary Kingston reliability",99.00,Yes,New,http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-hyperx-120gb-ssd-2-5-inch-sata,http://www.wireless1.com.au/media/catalog/product/h/y/hyperx_120gb_0.jpg,"Internal Hard Drives",
KINSH103S3240G,Kingston,"Kingston HyperX 3K 240GB 2.5"" SATA III SSD ( SH103S3/240G )","Budget-minded gamers and enthusiasts will benefit from the lower price of Kingston's new HyperX 3K SSD. This solid-state drive combines premium 3000 program-erase cycle NAND with the second-generation SandForce controller. Its lower price means more users can experience ultra-responsive gaming, multitasking and multimedia computing power. 3K loads games and applications faster, increases frames per second (FPS) for an improved gaming experience and allows for quick transfers and edits of large media files. HyperX 3K provides high-speed SATA Rev. 3.0 (6Gb/s) performance and blazing fast random and sequential read/write speeds. SandForce DuraClass&trade; technology provides the latest data integrity protection for ultimate endurance over the entire life of the drive. The new USB 3.0 external enclosure offers transfer speeds of up to 10 times faster when upgrading to an SSD. HyperX 3K SSD comes in a sleek, black and aluminium case design, accentuating the look of any power user's system. For added peace of mind, HyperX 3K SSD is backed by a three-year warranty and legendary Kingston reliability.FeaturesSandForce controller technologyHigh-speed SATA Rev 3.0 (6Gb/s) transfer speedsAdvanced Wear-Leveling TechnologyUser-Configurable Over Provisioning4Performance&nbsp;&mdash; incredible speeds for enhanced productivityReliable&nbsp;&mdash; much less likely to fail than a standard hard driveShock-Proof&nbsp;&mdash; dropping your notebook no longer means losing your dataCool &amp; Quiet&nbsp;&mdash; runs silent and with no moving mechanical parts to generate heatInnovative&nbsp;&mdash; uses NAND Flash memory componentsSupports TRIM3&nbsp;&mdash; enhances device wear leveling by eliminating merge operation for all deleted data blocksSupports S.M.A.R.T.&nbsp;(Self-Monitoring, Analysis and Reporting Technology)Guaranteed&nbsp;&mdash; three-year warranty, free technical support and legendary Kingston reliability",169.00,Yes,New,http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-hyperx-240gb-ssd-2-5-inch-sata,http://www.wireless1.com.au/media/catalog/product/h/y/hyperx_120gb_0_2.jpg,"Internal Hard Drives",
KINSV300S37A120G,Kingston,"Kingston V300 120GB Ssdnow V300 SATA III SSD ( SV300S37A/120G )","Features&nbsp;&bull; Fast &mdash; 10x faster than a 7200RPM hard drive&bull; High Quality &mdash; features an LSI&reg; SandForce&reg; controller customized for Kingston&bull; Reliable &mdash; with no moving parts, solid-state drives are less likely to fail than standard hard drives&bull; Economical design optimized to make migrating to an SSD more affordable&bull; Convenient &mdash; all-in-one kits with all the components for easy installation&bull; Multiple capacities &mdash; to fit your workload&bull; Guaranteed &mdash; three-year warranty, free technical support and legendary Kingston reliability&nbsp;",74.00,Yes,New,http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-sv300s37a-120gb-ssdnow-v300-sata-iii-ssd-7611,http://www.wireless1.com.au/media/catalog/product/s/s/ssd_120gb.jpg,"Internal Hard Drives",
KINSV300S37A60G,Kingston,"Kingston V300 60GB Ssdnow V300 SATA III SSD ( SV300S37A/60G )","Features&nbsp;&bull; Fast &mdash; 10x faster than a 7200RPM hard drive&bull; High Quality &mdash; features an LSI&reg; SandForce&reg; controller customized for Kingston&bull; Reliable &mdash; with no moving parts, solid-state drives are less likely to fail than standard hard drives&bull; Economical design optimized to make migrating to an SSD more affordable&bull; Convenient &mdash; all-in-one kits with all the components for easy installation&bull; Multiple capacities &mdash; to fit your workload&bull; Guaranteed &mdash; three-year warranty, free technical support and legendary Kingston reliability&nbsp;",58.00,Yes,New,http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-sv300s37a60g-60gb-ssdnow-v300-sata3-2-5-7mm-height-ssd,http://www.wireless1.com.au/media/catalog/product/s/s/ssd_60gb.jpg,"Internal Hard Drives",
LINLGS116-AU,Linksys,"Linksys 16-Port Gigabit Switch Unmanaged LGS116-AU","GIGABIT PERFORMANCEThe unmanaged switch offers Gigabit speeds to minimize transfer times and greatly enhance the ability to stream high-bandwidth files to connected devices without interference.PLUG &amp; PLAY CONVENIENCEThe Linksys unmanaged switch offers a quick and easy solution to extend your office network with plug &amp; play installation.QUALITY OF SERVICE (QOS) TRAFFIC PRIORITIZATIONQoS traffic prioritization provides the ability to give precedence to particular devices or activities to ensure mission critical data throughput is maintained regardless of network congestion. Auto-sensing ports automatically optimize speed for each connected device.POWER SAVING FEATURESPower saving features include auto power-down to disable unused ports, smart power for short cable runs, and a port status switch to control LED lights.",107.60,Yes,New,http://www.wireless1.com.au/networking/networking-products/linksys-16-port-gigabit-switch-unmanaged-lgs116-au,http://www.wireless1.com.au/media/catalog/product/l/g/lgs116_1_.jpg,Switches,
LINLGS124-AU,Linksys,"Linksys 24-Port Gigabit Switch LGS124-AU + Bonus Cables","GIGABIT PERFORMANCEThe unmanaged switch offers Gigabit speeds to minimize transfer times and greatly enhance the ability to stream high-bandwidth files to connected devices without interference.PLUG &amp; PLAY CONVENIENCEThe Linksys unmanaged switch offers a quick and easy solution to extend your office network with plug &amp; play installation.QUALITY OF SERVICE (QOS) TRAFFIC PRIORITIZATIONQoS traffic prioritization provides the ability to give precedence to particular devices or activities to ensure mission critical data throughput is maintained regardless of network congestion. Auto-sensing ports automatically optimize speed for each connected device.POWER SAVING FEATURESPower saving features include auto power-down to disable unused ports, smart power for short cable runs, and a port status switch to control LED lights.",164.99,Yes,New,http://www.wireless1.com.au/networking/networking-products/linksys-24-port-gigabit-switch-lgs124-au-bonus-cables-a3l791b50cm-s-qty-24-lgs124-au-bd,http://www.wireless1.com.au/media/catalog/product/l/i/linksys_lgs124_1_.jpg,Switches,
LINEA6900-AU,Linksys,"Linksys EA6900 Dual-Band AC1900 Smart Wi-Fi Router NBN Ready","Up to 4.3x Faster than Conventional WirelessGet superior performance and enjoy speeds up to 4.3x faster than wireless-N with the Linksys AC1900 Dual-Band Smart Wi-Fi Router. Using wireless-AC technology this router offers exceptional data streaming speeds of up to AC1900 Mbps (N600 + AC1300), making it ideal for large households, serious gamers, and HD video enthusiasts. The router's gigabit Wi-Fi speeds allow for extremely quick downloads of large files. As you add Wi-Fi-enabled devices, wireless-AC makes it possible for you to catch up on your favorite show on Netflix while family members simultaneously stream HD movies on another device, play online games, or browse the web--without waiting for content to buffer. The AC1900 also boasts three adjustable antennas that help distribute the Wi-Fi signal and extend its range throughout your home. The AC1900 includes USB 2.0 and USB 3.0 ports, letting you easily share devices like external hard drives and printers across your network. It also has four gigabit ports to connect wired devices at speeds up to 10x faster than Ethernet.Beamforming Creates Stronger, Faster ConnectionsThe Linksys AC1900 Smart Wi-Fi router features beamforming, an innovative technology that optimizes the wireless signal strength between your connected devices and router. Beamforming enables the router to identify and connect directly with other devices rather than simply sending out wireless signals in a general direction. This results in faster network speeds, better wireless range, and reduced interference from other devices. It also helps extend the battery life of connected devices and reduce their power consumption because data is transferred more quickly.Manage Your Home Network Remotely with Linksys Smart Wi-FiWith Linksys Smart Wi-Fi you can access and control your home network from wherever you are using your smartphone, tablet, or computer. For example, you can set parental controls to restrict Internet access during certain times of the day and create unique, secure Wi-Fi passwords for your guests. You can also monitor activity on your home network, add new devices, and check upload and download speeds. In addition, Linksys Smart Wi-Fi allows you to prioritize which devices on your network receive the most bandwidth to reduce lag times and buffering when you're streaming HD media or gaming. Your Linksys Smart Wi-Fi account also gives you access to apps that provide additional ways to control and interact with your home Wi-Fi network. Block the Bad Stuff lets you add one of three levels of protective filtering to help safeguard your wireless network. Device Monitr allows you to monitor game consoles, tablet computers, and other devices, while NetProofer lets you restrict access to certain websites.Upgrade Your Devices to Enjoy the Full Benefits of Wireless-ACUsing Linksys's family of wireless-AC peripherals you can take full advantage of the improved speed and stability of wireless-AC. The Linksys Universal Media Connector (WUMC710) lets you connect wired devices such as game consoles and smart TVs to your Wi-Fi network and stream HD or even 3D HD video content seamlessly. The connector operates on the 5 GHz band, resulting in less interference and a clearer signal. Additionally, the Linksys Dual Band AC1200 Wireless 3.0 Adapter (WUSB6300) enables you to upgrade your laptop or desktop computer to fully benefit from the faster speeds of wireless-AC technology to stream high-definition video or enjoy high-speed gaming.&nbsp;&nbsp;&nbsp;",237.99,Yes,New,http://www.wireless1.com.au/networking/networking-products/linksys-ea6900-dual-band-ac1900-smart-wi-fi-router-nbn-ready,http://www.wireless1.com.au/media/catalog/product/l/i/linksys_ea6900_1_.jpg,"Wireless Routers",
LINWRT1900AC-AU,Linksys,"Linksys WRT1900AC Dual Band Gigabit Wi-Fi Router NBN Ready","Performance PerfectedEngineered to deliver best-in-class networking performance, the Linksys WRT1900AC Dual Band Gigabit Wi-Fi Router delivers an unmatched user experience and ultimate Wi-Fi coverage for your home. We've upgraded the iconic Linksys blue-and-black design and outfitted the router with the latest Wireless-AC platform along with the industry's first four antenna configuration with a powerful 1.2 GHz dual-core ARM to provide exceptional signal strength and range to simultaneously support multiple users. We also added a unique dual eSATA/USB 2.0 and a USB 3.0 port to the Linksys WRT1900AC to conveniently connect an array of devices and experience lightning-fast transfer speeds.The WRT1900AC features exclusive SMART Wi-Fi software to monitor and control your network anywhere and anytime. It's our first router to offer the Network Map smart tool, providing an intuitive at-a-glance view of your entire network. For advanced users who want to customize their firmware, the WRT1900AC stays true to its lineage by offering an OpenWRT compatible firmware to allow advanced users to expand the capabilities of the router.Four High-Performance Antennas for Maximum Coverage and ReliabilityTo provide strong, reliable Wi-Fi coverage throughout your home, the WRT1900AC is the first router in the market to feature four external adjustable antennas that ensures your Wi-Fi signal is always at maximum strength, keeping everyone simultaneously gaming, downloading and streaming without lag. The antennas also enhance 2.5 GHz and 5 GHz simultaneous dual wireless bands performance for a strong, reliable Wi-Fi signal that eliminates dead zones even in multistory homes. The antennas can be detached for future upgrades.Leveraging the Wireless-AC standard, the WRT1900AC delivers innovative Beamforming technology enabling the router to strengthen the wireless signal to specific devices, rather than simply sending out Wi-Fi in a general direction. Now you can experience faster network speeds, better wireless range, reduced interference from other devices, and stronger Wi-Fi connections.Fastest Dual-Core ARM Processor toSurf, Stream, and Game SimultaneouslyWith a professional-grade, 1.2 GHz dual-core ARM CPU the WRT1900AC is one of the most powerful Wireless-AC routers in its class capable of moving data at unprecedented rates in even the busiest of networks. Pushing wired and wireless speeds to their ultimate capabilities, the Linksys WRT1900AC router can easily support multiple users at once--whether they're streaming music, watching HD videos, or playing online games.Most Advanced Wired ConnectionsFor blazing-fast performance, we equipped the WRT1900AC with four Gigabit Ethernet ports--which are 10 times faster than Fast Ethernet to provide the fastest wired speeds. Using the USB 3.0 port, you can add external storage or other devices to share content across your network. For those with an external SATA storage device, the WRT1900AC is outfitted with a unique eSATA port for added convenience and optimal data transfer rates; it can also serve as a USB 2.0 port.Monitor and Control Your Network--Anywhere, Anytime With the industry-leading SMART Wi-Fi software you can monitor and control a home network from anywhere, anytime using a PC or mobile device. You can set parental controls to restrict Internet access during certain times of the day and create secure Wi-Fi passwords for your guests. You can also monitor activity on your home network, add new devices, and check upload and download speeds. In addition, Linksys SMART Wi-Fi allows you to prioritize which devices on your network receive the most bandwidth to reduce lag times and buffering when you're streaming HD media or gaming. Your Linksys Smart Wi-Fi account also gives you access to apps that provide additional ways to control and interact with your home Wi-Fi network.WRT1900AC is the first Linksys router to incorporate the Network Map tool in SMART Wi-Fi when using your SMART Wi-Fi account. Network Map provides a visual overview of your network allowing you to see all devices on your network, their online status and signal strength, and also measure how much bandwidth they're using at any time. It also allows you to create personalized identifiable names so that you can identify your connected devices.Open Source ReadyWhile the Linksys WRT1900AC provides an outstanding experience via SMART Wi-Fi immediately out of the box, advanced users can further modify the router, which will have Open Source firmware available. Developed for use with OpenWRT, an open source, Linux-based operating system, the router offers an additional layer of customization to suit an individual&acirc;&euro;&trade;s needs.Wireless Repeater Mode and Wireless Bridge Mode for a More Powerful Wi-Fi Network SignalUsers who own a second WRT1900AC will enjoy a more powerful wireless signal using the SMART Wi-Fi interface. Now you can extend the Wi-Fi signal for both of the router's dual bands (2.4 GHz and 5 GHz) with Wireless Repeater Mode, or just one of the bands with Wireless Bridge Mode. Either option effectively turns the WRT1900AC into a powerful range extender or wireless bridge, adding range and speed to wired and wireless connections on your network.Advanced Security to Stay Safely ConnectedTo keep unauthorized users from accessing your data, the WRT1900AC offers Wi-Fi Protected Setup along with WPA2 encryption and an SPI firewall for maximum network security. Parental controls enable you to restrict Internet access for children.",295.00,Yes,New,http://www.wireless1.com.au/networking/networking-products/linksys-wrt1900ac-dual-band-gigabit-wifi-router-nbn-ready,http://www.wireless1.com.au/media/catalog/product/l/i/linksys_wrt1900ac_1_.jpg,"Wireless Routers",
KINSV300S37A480G,Kingston,"Kingston V300 480GB Ssdnow V300 SATA III SSD ( SV300S37A/480G )","Features&nbsp;&bull; Fast &mdash; 10x faster than a 7200RPM hard drive&bull; High Quality &mdash; features an LSI&reg; SandForce&reg; controller customized for Kingston&bull; Reliable &mdash; with no moving parts, solid-state drives are less likely to fail than standard hard drives&bull; Economical design optimized to make migrating to an SSD more affordable&bull; Convenient &mdash; all-in-one kits with all the components for easy installation&bull; Multiple capacities &mdash; to fit your workload&bull; Guaranteed &mdash; three-year warranty, free technical support and legendary Kingston reliability&nbsp;",285.00,Yes,New,http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-sv300s37a-120gb-ssdnow-v300-sata-iii-ssd,http://www.wireless1.com.au/media/catalog/product/s/s/ssd_480gb.jpg,"Internal Hard Drives",
